video,id_i,id_j,frame,dist_min,dist_min_ratio,delta_acercamiento,delta_separacion,separandose,vel_i_antes,vel_j_antes,vel_i_desp,vel_j_desp,vel_max_antes,ratio_frenazo_i,ratio_frenazo_j,ratio_frenazo_min,angulo_i,angulo_j,angulo_max,n_frames_antes,n_frames_despues,label,confianza_etiqueta
v13_POSITIVO.mov,12,16,946,145.09387,0.88667125,75.16435,0.0,False,7.8768315,0.2754877,6.196169,0.2787423,7.8768315,0.7866321,1.011814,0.7866321,0.0,0.0,0.0,15,0,1,seg. real ~15.48s
v13_POSITIVO.mov,12,16,960,118.74853,0.7929252,26.337189,0.0,False,5.6388493,0.49166495,6.0586333,0.4679916,5.6388493,1.074445,0.95185065,0.95185065,0.0,0.0,0.0,15,0,0,seg. real ~15.48s
v13_POSITIVO.mov,11,20,1069,228.08675,0.8648452,224.47365,0.0,False,5.450583,12.9498625,5.833746,12.638689,12.9498625,1.0702976,0.9759709,0.9759709,0.0,0.0,0.0,15,0,0,seg. real ~15.48s
v13_POSITIVO.mov,16,20,1101,144.73137,0.86342084,88.1539,0.0,False,0.31057888,7.937227,0.28132313,9.102205,7.937227,0.90580255,1.146774,0.90580255,0.01978234,0.01978234,0.01978234,15,0,0,seg. real ~15.48s
v13_POSITIVO.mov,16,20,1110,122.881615,0.77054864,60.237984,0.0,False,0.35767165,4.6322765,0.42254534,5.138789,4.6322765,1.1813778,1.1093442,1.1093442,0.01978234,0.01978234,0.01978234,15,0,0,seg. real ~15.48s
v13_POSITIVO.mov,11,22,1152,289.41187,0.89236665,276.3713,0.0,False,1.1782186,13.1205225,1.1214128,16.59093,13.1205225,0.95178664,1.2645023,0.95178664,0.01978234,0.0,0.01978234,15,0,0,seg. real ~15.48s
v13_POSITIVO.mov,11,22,1155,251.21179,0.77981406,254.3547,0.0,False,1.3442632,19.138542,1.0095642,19.2945,19.138542,0.75101674,1.0081489,0.75101674,0.0,0.0,0.0,15,0,0,seg. real ~15.48s
v13_POSITIVO.mov,11,18,1232,322.3286,0.8769196,53.59848,0.0,False,3.959528,9.834253,4.8276973,12.953705,9.834253,1.2192608,1.3172027,1.2192608,0.0,0.0,0.0,15,0,0,seg. real ~15.48s
v13_POSITIVO.mov,11,23,1244,345.947,0.86573267,304.9831,0.0,False,6.483816,29.22754,5.1435785,24.722424,29.22754,0.79329497,0.8458606,0.79329497,0.027976453,0.0,0.027976453,15,0,0,seg. real ~15.48s
v13_POSITIVO.mov,11,18,1245,300.42307,0.8818837,24.8685,0.0,False,4.9763017,10.565763,4.1908784,9.122864,10.565763,0.84216726,0.8634363,0.84216726,0.0,0.027976453,0.027976453,15,0,0,seg. real ~15.48s
v13_POSITIVO.mov,11,23,1245,335.51917,0.83997625,311.3527,0.0,False,4.9763017,23.609371,4.1908784,20.818157,23.609371,0.84216726,0.88177514,0.84216726,0.0,0.01978234,0.01978234,15,0,0,seg. real ~15.48s
v13_POSITIVO.mov,23,16,1324,143.97604,0.8569265,80.25958,0.0,False,8.585326,0.22820437,9.310304,0.22830456,8.585326,1.0844438,1.000439,1.000439,0.0,0.0,0.0,15,0,0,seg. real ~15.48s
v13_POSITIVO.mov,23,16,1335,127.32635,0.79526997,44.347862,0.0,False,3.605104,0.45432323,0.82588965,0.062158026,3.605104,0.22908899,0.13681455,0.13681455,0.0,0.0,0.0,15,0,0,seg. real ~15.48s
v14_POSITIVO.mov,1,9,94,228.08675,0.8648694,224.47359,0.0,False,5.4505877,12.9498625,5.833746,12.638689,12.9498625,1.0702966,0.9759709,0.9759709,0.0,0.0,0.0,15,0,0,seg. real ~6.23s
v14_POSITIVO.mov,8,9,126,144.73138,0.8634215,88.1539,0.0,False,0.31057265,7.937227,0.28132313,9.102205,7.937227,0.90582067,1.146774,0.90582067,0.0,0.01978234,0.01978234,15,0,0,seg. real ~6.23s
v14_POSITIVO.mov,8,9,135,122.881615,0.7705503,60.238,0.0,False,0.35767165,4.6322765,0.42254534,5.138789,4.6322765,1.1813778,1.1093442,1.1093442,0.01978234,0.01978234,0.01978234,15,0,0,seg. real ~6.23s
v14_POSITIVO.mov,1,12,177,289.41187,0.89238864,276.3713,0.0,False,1.1782023,13.1205225,1.1214128,16.59093,13.1205225,0.95179987,1.2645023,0.95179987,0.01978234,0.0,0.01978234,15,0,0,seg. real ~6.23s
v14_POSITIVO.mov,1,12,180,251.21179,0.7798349,254.35483,0.0,False,1.3442632,19.138542,1.0095642,19.2945,19.138542,0.75101674,1.0081489,0.75101674,0.0,0.0,0.0,15,0,0,seg. real ~6.23s
v14_POSITIVO.mov,1,10,257,322.32874,0.8769306,53.598602,0.0,False,3.959528,9.834246,4.8276973,12.953698,9.834246,1.2192608,1.317203,1.2192608,0.0,0.0,0.0,15,0,0,seg. real ~6.23s
v14_POSITIVO.mov,1,13,269,345.947,0.8657543,304.98322,0.0,False,6.483816,29.22754,5.1435785,24.722424,29.22754,0.79329497,0.8458606,0.79329497,0.027976453,0.0,0.027976453,15,0,0,seg. real ~6.23s
v14_POSITIVO.mov,1,10,270,300.42307,0.88190484,24.868622,0.0,False,4.9763317,10.565763,4.1908784,9.122877,10.565763,0.8421622,0.8634376,0.8421622,0.0,0.027976453,0.027976453,15,0,0,seg. real ~6.23s
v14_POSITIVO.mov,1,13,270,335.51917,0.83999753,311.3527,0.0,False,4.9763317,23.609371,4.1908784,20.818157,23.609371,0.8421622,0.88177514,0.8421622,0.0,0.01978234,0.01978234,15,0,0,seg. real ~6.23s
v14_POSITIVO.mov,13,8,349,143.97604,0.8569296,80.25961,0.0,False,8.585326,0.22820437,9.310304,0.22830456,8.585326,1.0844438,1.000439,1.000439,0.0,0.0,0.0,15,0,0,seg. real ~6.23s
v14_POSITIVO.mov,13,8,360,127.32635,0.79527426,44.347878,0.0,False,3.605104,0.4543241,0.82588965,0.062158342,3.605104,0.22908899,0.13681498,0.13681498,0.0,0.0,0.0,15,0,1,seg. real ~6.23s
v15_POSITIVO.mov,4,18,497,362.83762,0.8913655,96.630035,0.0,False,4.8683205,11.6499,5.0606666,11.144805,11.6499,1.0395098,0.9566438,0.9566438,0.0,0.027976453,0.027976453,15,0,1,seg. real ~1.05s
v15_POSITIVO.mov,4,18,510,300.4988,0.8155968,70.37033,0.0,False,4.063033,6.235664,4.761974,8.301973,6.235664,1.1720244,1.3313696,1.1720244,0.0,0.0,0.0,15,0,0,seg. real ~1.05s
v15_POSITIVO.mov,9,12,672,174.60252,0.5589739,5.282837,0.0,False,3.1212578,2.2705379,4.3357477,2.1289456,3.1212578,1.3891027,0.93763936,0.93763936,0.0,0.0,0.0,15,0,0,seg. real ~1.05s
v15_POSITIVO.mov,12,18,725,258.36536,0.8917179,39.213287,0.0,False,3.2682767,0.8007927,2.666072,0.6109607,3.2682767,0.81574243,0.76294494,0.76294494,0.01978234,0.0,0.01978234,15,0,0,seg. real ~1.05s
v15_POSITIVO.mov,12,18,735,229.21063,0.7954997,41.772324,0.0,False,4.0064673,0.15348235,3.1146839,0.09330965,4.0064673,0.777414,0.6079503,0.6079503,0.0,0.0,0.0,15,0,0,seg. real ~1.05s
v15_POSITIVO.mov,12,18,757,170.99783,0.5912658,37.6868,0.0,False,3.6038558,0.32553312,4.0171475,0.44972554,3.6038558,1.1146804,1.3815047,1.1146804,0.0,0.0,0.0,15,0,0,seg. real ~1.05s
v15_POSITIVO.mov,12,18,769,149.16147,0.50971526,38.235565,0.0,False,3.2628412,0.2646468,3.1187081,0.26773772,3.2628412,0.95582587,1.0116794,0.95582587,0.0,0.0,0.0,15,0,0,seg. real ~1.05s
v16_POSITIVO.mov,3,6,31,57.635796,0.4486898,80.767654,0.0,False,14.063672,3.142235,7.76877,2.6386545,14.063672,0.5523998,0.8397381,0.5523998,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,3,9,13,74.41178,0.7804486,51.953537,40.139023,True,8.028306,4.3669534,13.14682,6.1976113,8.028306,1.6375585,1.4192071,1.4192071,4.152986,7.831655,7.831655,5,6,0,seg. real ~5.07s
v16_POSITIVO.mov,2,3,51,151.2465,0.7912086,163.71146,0.0,False,1.4384366,4.6798515,3.8064818,8.873101,4.6798515,2.6462631,1.896022,1.896022,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,10,53,141.18262,0.81080747,36.468445,0.0,False,0.40370408,3.0216835,1.6646296,9.4025,3.0216835,4.1233907,3.111676,3.111676,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,2,4,57,158.10507,0.8764352,25.437042,0.0,False,2.8917506,6.7770953,1.9757237,8.40434,6.7770953,0.6832276,1.2401094,0.6832276,0.0,0.01978234,0.01978234,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,2,3,60,90.53535,0.47639883,146.88025,0.0,False,4.683882,14.462651,6.824365,11.938481,14.462651,1.456989,0.8254698,0.8254698,0.0,0.027976453,0.027976453,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,2,4,60,129.17398,0.7119353,69.808914,0.0,False,4.683882,7.583371,6.824365,6.197958,7.583371,1.456989,0.8173091,0.8173091,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,3,4,62,108.01957,0.89636916,259.6869,0.0,False,11.938481,6.197958,14.25638,6.7675133,11.938481,1.1941535,1.091894,1.091894,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,2,7,95,327.48624,0.88668317,100.95697,0.0,False,11.68598,0.754697,18.25857,1.2983966,11.68598,1.5624338,1.720421,1.5624338,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,5,12,83,114.12616,0.7435711,12.979645,35.656593,True,0.7403581,4.321045,0.8121147,3.2317924,4.321045,1.0969214,0.7479192,0.7479192,21.090424,10.568144,21.090424,3,9,0,seg. real ~5.07s
v16_POSITIVO.mov,2,11,96,241.75632,0.8968748,179.86545,0.0,False,16.251411,5.578232,20.029303,8.417836,16.251411,1.2324654,1.509051,1.2324654,0.01978234,0.0,0.01978234,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,2,11,108,223.55861,0.7542047,73.52304,0.0,False,2.0550768,5.9122434,6.8915014,8.263954,5.9122434,3.3534033,1.3977696,1.3977696,0.01978234,0.0,0.01978234,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,2,7,113,320.09018,0.70183325,69.602234,0.0,False,9.789726,0.60412335,13.603554,2.409661,9.789726,1.3895745,3.9886904,1.3895745,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,4,6,125,108.703575,0.8791824,57.61187,0.0,False,4.420224,1.444955,3.920673,1.4673026,4.420224,0.88698506,1.015466,0.88698506,0.01978234,0.027976453,0.027976453,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,14,141,144.28902,0.88154376,70.47429,0.0,False,2.408137,7.020813,2.1000795,7.534979,7.020813,0.8720764,1.0732346,0.8720764,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,6,11,166,110.76377,0.8562828,100.64022,0.0,False,0.9655587,6.0805755,1.1173294,6.41573,6.0805755,1.1571842,1.0551189,1.0551189,0.01978234,0.0,0.01978234,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,7,15,176,252.87364,0.75695056,11.113083,0.43307495,False,6.4578047,0.42946884,1.2002239,0.44387653,6.4578047,0.18585634,1.0335478,0.18585634,0.0,0.0,0.0,11,4,0,seg. real ~5.07s
v16_POSITIVO.mov,1,15,194,107.41063,0.53952485,6.03154,0.0,False,3.9384687,0.8468627,1.2132254,0.65698224,3.9384687,0.30804494,0.77578366,0.30804494,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,22,361,147.92157,0.89900035,69.09929,0.0,False,0.36049712,6.8522863,0.45562643,7.221942,6.8522863,1.2638837,1.0539464,1.0539464,0.0,0.0,0.0,15,0,1,seg. real ~5.07s
v16_POSITIVO.mov,19,11,402,80.91559,0.89828616,76.746025,0.0,False,3.078252,1.559,5.1919236,2.1265328,3.078252,1.6866467,1.3640364,1.3640364,0.0,0.01978234,0.01978234,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,19,11,405,65.2189,0.74828833,76.94973,0.0,False,4.790037,2.1127377,4.3763723,1.9961504,4.790037,0.91364056,0.94481695,0.91364056,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,11,23,494,92.10562,0.85452044,70.67276,0.0,False,1.1530024,3.2984028,1.6932626,5.3031144,3.2984028,1.4685682,1.6077825,1.4685682,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,11,23,495,87.03849,0.8143576,81.07866,0.0,False,1.2824697,3.824769,1.2293017,4.1730604,3.824769,0.95854247,1.0910621,0.95854247,0.01978234,0.0,0.01978234,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,27,23,523,74.68249,0.8102721,81.96463,0.0,False,6.4380116,3.5795753,8.082103,4.39172,6.4380116,1.2553725,1.2268829,1.2268829,0.0,0.01978234,0.01978234,9,0,0,seg. real ~5.07s
v16_POSITIVO.mov,11,27,532,106.08062,0.854818,113.86425,0.0,False,0.9460056,9.38473,1.6734483,9.716251,9.38473,1.7689624,1.0353255,1.0353255,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,11,27,540,49.145123,0.3603818,96.47981,0.0,False,2.8800592,11.344819,1.877263,10.117843,11.344819,0.651814,0.89184695,0.651814,0.0,0.01978234,0.01978234,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,27,556,169.30763,0.882614,260.48322,0.0,False,4.9969597,15.536278,4.804322,12.756045,15.536278,0.96144897,0.821049,0.821049,0.027976453,0.0,0.027976453,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,20,28,560,146.06882,0.8371621,54.775513,0.0,False,1.312487,6.8518043,1.6495714,8.77797,6.8518043,1.2568288,1.281118,1.2568288,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,25,566,157.66736,0.8764503,26.675446,0.0,False,1.1352454,4.7944717,3.71675,4.669293,4.7944717,3.2739615,0.973891,0.973891,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,27,570,83.79091,0.45802468,108.67586,0.0,False,6.095887,9.474291,8.062329,13.929194,9.474291,1.3225851,1.4702097,1.3225851,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,29,604,246.60358,0.8931416,210.29822,0.0,False,15.009412,5.2410088,18.871218,8.261773,15.009412,1.2572923,1.5763708,1.2572923,0.0,0.01978234,0.01978234,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,29,616,235.92628,0.8260351,29.841461,0.0,False,7.4632792,8.640177,4.6906376,7.7642875,8.640177,0.6284955,0.89862597,0.6284955,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,7,621,331.32727,0.7142901,64.52939,0.0,False,6.5795956,0.2181122,12.628472,2.7502959,6.5795956,1.9193387,12.609547,1.9193387,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,7,630,312.7904,0.660318,92.48651,0.0,False,3.3118343,3.2818406,5.2483516,2.1134698,3.3118343,1.5847265,0.6439892,0.6439892,0.01978234,0.027976453,0.027976453,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,11,25,632,107.060196,0.8601938,67.75152,0.0,False,1.4355469,4.427215,1.5571986,3.9377065,4.427215,1.0847424,0.88943195,0.88943195,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,7,645,297.03824,0.7755862,7.84198,0.0,False,4.393245,9.004899,4.9089966,13.115846,9.004899,1.1173965,1.4565233,1.1173965,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,20,31,650,145.2114,0.89115477,68.01204,0.0,False,2.427768,6.4999423,1.8968192,6.9812694,6.4999423,0.7813017,1.074051,0.7813017,0.027976453,0.0,0.027976453,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,11,29,679,109.22471,0.84385794,102.94759,0.0,False,1.0125909,8.428713,1.1241567,6.0921183,8.428713,1.1101786,0.72278154,0.72278154,0.027976453,0.0,0.027976453,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,7,683,277.93903,0.7061341,47.081818,0.0,False,2.2593207,5.9557343,0.8501444,11.972152,5.9557343,0.37628317,2.010189,0.37628317,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,1,7,723,276.09488,0.70554936,50.675995,0.0,False,1.6518738,9.147862,1.446209,9.364119,9.147862,0.87549603,1.02364,0.87549603,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,21,33,839,112.70032,0.5670096,24.846832,0.0,False,0.27106652,9.4537735,0.45518753,12.258767,9.4537735,1.6792467,1.2967062,1.2967062,0.01978234,0.01978234,0.01978234,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,21,33,841,112.2831,0.5566168,25.73108,0.0,False,0.45518753,12.258767,0.4770821,7.479483,12.258767,1.0481001,0.6101334,0.6101334,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,20,31,842,147.94975,0.89316195,54.585983,0.0,False,8.688852,1.6419258,7.722829,1.4057394,8.688852,0.88882035,0.85615283,0.85615283,0.0,0.01978234,0.01978234,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,21,33,855,72.23002,0.33055368,40.063667,0.0,False,0.18302591,6.4723997,0.2720012,11.569881,6.4723997,1.486135,1.7875721,1.486135,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,20,31,863,78.69848,0.4807145,42.29344,0.0,False,4.143653,0.3714163,6.615779,0.4245416,4.143653,1.5966054,1.1430343,1.1430343,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,20,31,870,70.34765,0.42544973,40.825638,0.0,False,3.939663,0.66730666,2.86973,0.5267442,3.939663,0.7284202,0.7893585,0.7284202,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,21,33,892,121.98429,0.55670315,78.19551,0.0,False,0.16345312,16.446045,0.078973606,6.7916765,16.446045,0.48315755,0.41296718,0.41296718,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,20,11,908,156.91487,0.8687174,92.02362,0.0,False,9.461848,0.507529,9.611713,0.45570683,9.461848,1.0158389,0.89789313,0.89789313,0.0,0.0,0.0,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,20,11,915,126.84615,0.6859468,81.52396,0.0,False,4.0997,0.36407557,5.861329,0.36966792,4.0997,1.429697,1.0153604,1.0153604,0.0,0.01978234,0.01978234,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,32,33,940,217.83566,0.8997392,59.88954,0.0,False,0.09040421,6.894261,0.46498355,2.940846,6.894261,5.1433835,0.42656437,0.42656437,0.0,0.0,0.0,11,0,0,seg. real ~5.07s
v16_POSITIVO.mov,32,33,948,198.2765,0.8236313,37.526367,0.0,False,0.45582685,3.411947,0.40778667,3.6931846,3.411947,0.8946087,1.0824273,0.8946087,0.027976453,0.0,0.027976453,15,0,0,seg. real ~5.07s
v16_POSITIVO.mov,32,33,968,167.38135,0.73593634,35.839005,0.0,False,0.19787833,5.1629434,0.14747855,4.8610663,5.1629434,0.74529916,0.94153005,0.74529916,0.0,0.0,0.0,14,0,0,seg. real ~5.07s
v16_POSITIVO.mov,32,33,975,154.82463,0.670152,30.192352,0.0,False,0.2784847,12.4671135,0.19080888,2.9901767,12.4671135,0.68516827,0.23984514,0.23984514,0.0,0.0,0.0,14,0,0,seg. real ~5.07s
v16_POSITIVO.mov,32,33,1045,152.93718,0.675448,10.080551,9.474991,True,0.15578812,5.85782,0.05390383,5.3849263,5.85782,0.34600732,0.9192714,0.34600732,0.0,0.01978234,0.01978234,15,4,0,seg. real ~5.07s
v19_POSITIVO.mov,1,3,39,67.90866,0.89463735,67.55332,0.0,False,2.3518171,3.073274,2.6822288,3.4070525,3.073274,1.1404921,1.1086068,1.1086068,0.0,0.027976453,0.027976453,15,0,0,seg. real ~2s
v19_POSITIVO.mov,1,3,52,59.000137,0.7692689,9.916069,0.0,False,2.3714116,3.4070525,2.6702266,11.54081,3.4070525,1.1260072,3.3873296,1.1260072,0.027976453,0.0,0.027976453,3,0,1,seg. real ~2s
v2_POSITIVO.mov,3,5,130,636.2895,0.8103975,28.23816,157.8092,True,0.4701881,34.13091,0.13562824,14.944097,34.13091,0.28845528,0.43784642,0.28845528,150.77608,4.5602927,150.77608,4,11,1,segura (unico candidato)
v20_POSITIVO.mov,5,4,330,124.37803,0.8457671,139.76537,0.0,False,4.67189,3.8636222,2.197923,3.2338753,4.67189,0.47045693,0.8370061,0.47045693,0.027976453,0.0,0.027976453,15,0,1,seg. real ~3.15s
v20_POSITIVO.mov,3,4,333,132.01523,0.8983482,45.378677,0.0,False,0.8834836,4.2416987,0.3867124,5.9925056,4.2416987,0.43771318,1.4127607,0.43771318,0.027976453,0.0,0.027976453,15,0,0,seg. real ~3.15s
v20_POSITIVO.mov,3,4,345,94.264755,0.63929,47.032646,0.0,False,0.21169409,4.2027593,0.9931345,4.3713603,4.2027593,4.691366,1.0401168,1.0401168,0.0,0.0,0.0,15,0,0,seg. real ~3.15s
v21_POSITIVO.mov,3,5,129,369.14792,0.75694245,543.14795,0.0,False,5.3389974,31.394129,5.716174,35.801582,31.394129,1.0706456,1.140391,1.0706456,0.0,0.0,0.0,15,0,0,seg. real ~7.53s
v21_POSITIVO.mov,3,5,135,300.02744,0.6780337,383.69794,0.0,False,5.2372913,15.998797,5.88301,7.8513174,15.998797,1.1232924,0.49074423,0.49074423,0.01978234,0.0,0.01978234,15,0,0,seg. real ~7.53s
v21_POSITIVO.mov,13,15,682,220.73903,0.86368895,294.23187,0.0,False,5.1071033,14.618657,5.5332565,15.501642,14.618657,1.0834433,1.0604012,1.0604012,0.0,0.027976453,0.027976453,15,0,1,seg. real ~7.53s
v21_POSITIVO.mov,13,15,690,170.28227,0.6099172,176.5621,0.0,False,4.284051,11.099954,6.924329,11.113252,11.099954,1.616304,1.001198,1.001198,0.01978234,0.0,0.01978234,15,0,0,seg. real ~7.53s
v21_POSITIVO.mov,13,15,705,126.963455,0.33230242,42.205765,0.0,False,8.073587,11.760336,11.729778,15.581277,11.760336,1.4528583,1.3249006,1.3249006,0.0,0.0,0.0,15,0,0,seg. real ~7.53s
v22_POSITIVO.mov,1,5,91,123.71331,0.8856099,101.03827,0.0,False,1.8585348,4.496562,2.4307375,5.525029,4.496562,1.3078784,1.228723,1.228723,0.0,0.0,0.0,15,0,1,seg. real ~2s
v22_POSITIVO.mov,2,5,157,196.47934,0.83305085,209.46414,0.0,False,6.0001345,14.403937,5.1058884,13.668779,14.403937,0.85096234,0.9489613,0.85096234,0.0,0.0,0.0,15,0,0,seg. real ~2s
v22_POSITIVO.mov,4,5,185,312.46576,0.8895861,249.2887,0.0,False,8.060251,7.55718,7.7843633,3.801026,8.060251,0.9657718,0.50296885,0.50296885,0.0,0.0,0.0,15,0,0,seg. real ~2s
v22_POSITIVO.mov,4,5,195,232.83612,0.68419784,113.18965,0.0,False,11.5501375,2.2428603,7.152195,1.1797379,11.5501375,0.6192303,0.52599704,0.52599704,0.01978234,0.01978234,0.01978234,15,0,0,seg. real ~2s
v23_POSITIVO.mov,2,3,265,174.93448,0.73021096,113.0419,0.0,False,10.238426,18.83299,9.088973,15.848021,18.83299,0.88773143,0.84150314,0.84150314,0.0,0.027976453,0.027976453,15,0,1,seg. real ~4s
v23_POSITIVO.mov,1,2,267,170.45108,0.85207015,95.25072,0.0,False,0.63756686,9.088973,0.2266588,11.594874,9.088973,0.35550594,1.2757078,0.35550594,0.027976453,0.0,0.027976453,15,0,0,seg. real ~4s
v23_POSITIVO.mov,1,2,270,144.93417,0.69796306,121.808075,0.0,False,0.17110418,10.096723,0.025433958,12.778633,10.096723,0.14864604,1.2656219,0.14864604,0.0,0.0,0.0,15,0,0,seg. real ~4s
v23_POSITIVO.mov,2,3,270,150.85202,0.6778905,95.8932,0.0,False,10.096723,15.31366,12.778633,16.742397,15.31366,1.2656219,1.0932982,1.0932982,0.0,0.01978234,0.01978234,15,0,0,seg. real ~4s
v23_POSITIVO.mov,1,3,271,154.34628,0.8964581,246.01712,0.0,False,0.06327964,16.306402,0.52553034,19.365673,16.306402,8.304888,1.1876117,1.1876117,0.0,0.01978234,0.01978234,15,0,0,seg. real ~4s
v23_POSITIVO.mov,2,3,296,133.81323,0.65136117,5.031189,9.892532,True,9.156863,11.60325,8.773473,4.5861435,11.60325,0.95813084,0.39524648,0.39524648,2.0542371,19.119923,19.119923,13,8,0,seg. real ~4s
v24_POSITIVO.mov,1,2,19,101.715096,0.8296913,20.17566,24.123756,True,4.5870767,0.30114314,3.6500978,0.2070774,4.5870767,0.79573506,0.6876378,0.6876378,3.0398278,123.056564,123.056564,15,12,0,seg. real ~3s
v24_POSITIVO.mov,4,6,196,136.17123,0.7787358,179.74101,0.0,False,0.6941319,13.090267,0.5321744,12.952823,13.090267,0.7666762,0.9895002,0.7666762,0.0,0.0,0.0,15,0,1,seg. real ~3s
v26_POSITIVO.mov,1,2,363,143.38408,0.76680154,78.351746,0.0,False,5.6668587,9.544067,0.51151866,11.445525,9.544067,0.09026494,1.1992292,0.09026494,0.0,0.0,0.0,11,0,1,segura (unico candidato)
v27_POSITIVO.mov,4,9,252,83.5193,0.7628391,120.65156,0.0,False,5.2102156,7.211291,6.285394,7.4042416,7.211291,1.2063597,1.0267568,1.0267568,0.01978234,0.0,0.01978234,15,0,0,seg. real ~5s
v27_POSITIVO.mov,4,9,255,76.79162,0.6934822,110.77509,0.0,False,5.9060225,6.696099,4.717854,5.0031433,6.696099,0.79882085,0.7471729,0.7471729,0.01978234,0.0,0.01978234,15,0,1,seg. real ~5s
v3_POSITIVO.mov,1,3,18,116.27509,0.55435055,131.4457,32.572502,True,0.24642204,6.6651573,0.42230532,7.040971,6.6651573,1.7137482,1.0563848,1.0563848,164.75485,17.802673,164.75485,15,13,0,seg. real ~11.78s
v3_POSITIVO.mov,1,5,149,287.54208,0.87805223,392.19043,0.0,False,0.23141828,31.361498,0.29965928,23.731512,31.361498,1.2948816,0.7567085,0.7567085,0.027976453,0.0,0.027976453,15,0,0,seg. real ~11.78s
v3_POSITIVO.mov,1,5,150,284.94824,0.8701051,365.4954,0.0,False,0.27134416,34.007343,0.2963086,19.793905,34.007343,1.0920029,0.582048,0.582048,0.0,0.0,0.0,15,0,0,seg. real ~11.78s
v3_POSITIVO.mov,4,5,221,136.67914,0.8996002,121.74187,0.0,False,0.32519785,10.199947,0.18153769,6.3499746,10.199947,0.5582377,0.6225498,0.5582377,0.0,0.0,0.0,15,0,0,seg. real ~11.78s
v3_POSITIVO.mov,4,5,225,112.58904,0.74749017,114.4842,0.0,False,0.30407298,8.954547,0.31601757,9.342205,8.954547,1.039282,1.0432918,1.039282,0.0,0.0,0.0,15,0,1,seg. real ~11.78s
v33_POSITIVO.mov,5,6,71,217.94362,0.8311676,19.1846,0.0,False,3.972414,2.812477,3.522757,2.6500485,3.972414,0.8868051,0.94224715,0.8868051,0.0,0.0,0.0,15,0,0,seg. real ~2s
v33_POSITIVO.mov,2,7,84,206.18951,0.3583177,185.70912,0.0,False,5.403503,24.002266,6.7443557,29.064945,24.002266,1.2481451,1.2109251,1.2109251,0.01978234,0.0,0.01978234,10,0,0,seg. real ~2s
